,numero,latitud,longitud,fecha,tmax,tmin,GDDR,GDDTS,GDDSS
73,22581,22.16502778,-102.2951944,2003-07-13 00:00:00,27.4,12.4,5.699999999999999,7.254666666666665,6.855719922964671
74,22581,22.16502778,-102.2951944,2003-07-14 00:00:00,26.1,15.0,7.0,8.117117117117118,7.833301775669599
75,22581,22.16502778,-102.2951944,2003-07-15 00:00:00,26.5,13.7,6.350000000000001,7.621484375000001,7.2998862880008675
76,22581,22.16502778,-102.2951944,2003-07-16 00:00:00,24.7,13.1,6.050000000000001,6.775431034482757,6.61955566029449
77,22581,22.16502778,-102.2951944,2003-07-17 00:00:00,23.7,15.5,7.25,7.570121951219513,7.512442946425612
78,22581,22.16502778,-102.2951944,2003-07-18 00:00:00,25.4,15.0,7.0,7.9230769230769225,7.69847238731227
79,22581,22.16502778,-102.2951944,2003-07-19 00:00:00,25.9,9.7,5.5,5.703703703703703,5.642450248022142
80,22581,22.16502778,-102.2951944,2003-07-20 00:00:00,26.1,10.7,5.5,6.142857142857142,5.958474452205006
81,22581,22.16502778,-102.2951944,2003-07-21 00:00:00,26.3,13.1,6.050000000000001,7.287499999999999,6.980643083537039
82,22581,22.16502778,-102.2951944,2003-07-22 00:00:00,29.4,13.2,6.100000000000001,8.0358024691358,7.514756749354607
83,22581,22.16502778,-102.2951944,2003-07-23 00:00:00,27.2,12.4,5.699999999999999,7.204054054054055,6.820665591313495
84,22581,22.16502778,-102.2951944,2003-07-24 00:00:00,27.4,11.4,5.5,6.806250000000001,6.440340123477125
85,22581,22.16502778,-102.2951944,2003-07-25 00:00:00,27.4,11.7,5.5,6.936305732484076,6.548242220534921
86,22581,22.16502778,-102.2951944,2003-07-26 00:00:00,27.2,11.0,5.5,6.58641975308642,6.272518582254497
87,22581,22.16502778,-102.2951944,2003-07-27 00:00:00,23.9,15.2,7.100000000000001,7.503448275862066,7.4258379072057155
88,22581,22.16502778,-102.2951944,2003-07-28 00:00:00,23.4,14.4,6.699999999999999,6.89111111111111,6.864054974601402
89,22581,22.16502778,-102.2951944,2003-07-29 00:00:00,24.1,14.4,6.699999999999999,7.187628865979382,7.090944055298758
90,22581,22.16502778,-102.2951944,2003-07-30 00:00:00,25.2,13.9,6.449999999999999,7.335840707964603,7.129457493424871
91,22581,22.16502778,-102.2951944,2003-07-31 00:00:00,23.0,14.4,6.699999999999999,6.699999999999999,6.699999999999999
92,22581,22.16502778,-102.2951944,2003-08-01 00:00:00,25.6,14.8,6.899999999999999,7.8870370370370395,7.644425819759771
93,22581,22.16502778,-102.2951944,2003-08-02 00:00:00,26.4,12.8,5.899999999999999,7.175000000000002,6.85884438909877
94,22581,22.16502778,-102.2951944,2003-08-03 00:00:00,25.9,12.4,5.699999999999999,6.8385185185185176,6.566376554880311
95,22581,22.16502778,-102.2951944,2003-08-04 00:00:00,28.1,12.1,5.550000000000001,7.287187500000001,6.834346970658758
96,22581,22.16502778,-102.2951944,2003-08-05 00:00:00,26.1,12.0,5.5,0.0,6.418482944769442
97,22581,22.16502778,-102.2951944,2003-08-06 00:00:00,24.8,13.4,6.199999999999999,6.957894736842107,6.791398815003285
98,22581,22.16502778,-102.2951944,2003-08-07 00:00:00,26.9,13.2,6.100000000000001,7.494890510948903,7.139100420689985
99,22581,22.16502778,-102.2951944,2003-08-08 00:00:00,27.7,11.1,5.5,6.759036144578311,6.394605169031568
100,22581,22.16502778,-102.2951944,2003-08-09 00:00:00,28.0,12.1,5.550000000000001,7.263836477987422,6.8181752084867
101,22581,22.16502778,-102.2951944,2003-08-10 00:00:00,28.0,12.4,5.699999999999999,7.398717948717948,6.955469184464468
102,22581,22.16502778,-102.2951944,2003-08-11 00:00:00,27.4,11.6,5.5,6.8924050632911396,6.511134136381961
103,22581,22.16502778,-102.2951944,2003-08-12 00:00:00,28.0,15.1,7.050000000000001,8.581007751937985,8.169848632487867
104,22581,22.16502778,-102.2951944,2003-08-13 00:00:00,26.0,11.3,5.5,6.360544217687075,6.127165378770251
105,22581,22.16502778,-102.2951944,2003-08-14 00:00:00,25.8,10.9,5.5,6.12751677852349,5.952146092440104
106,22581,22.16502778,-102.2951944,2003-08-15 00:00:00,24.9,14.6,6.800000000000001,7.574757281553398,7.396873777347618
107,22581,22.16502778,-102.2951944,2003-08-16 00:00:00,25.3,10.1,5.5,5.644736842105264,5.602874939751389
108,22581,22.16502778,-102.2951944,2003-08-17 00:00:00,25.0,14.4,6.699999999999999,7.51132075471698,7.323890218517297
109,22581,22.16502778,-102.2951944,2003-08-18 00:00:00,25.5,13.9,6.449999999999999,7.430603448275861,7.196014160421468
110,22581,22.16502778,-102.2951944,2003-08-19 00:00:00,25.5,12.9,5.949999999999999,6.951984126984126,6.717361958346674
111,22581,22.16502778,-102.2951944,2003-08-20 00:00:00,25.1,13.4,6.199999999999999,7.061538461538461,6.865219239036581
112,22581,22.16502778,-102.2951944,2003-08-21 00:00:00,22.6,14.5,6.550000000000001,6.550000000000001,6.550000000000001
113,22581,22.16502778,-102.2951944,2003-08-22 00:00:00,23.1,13.6,6.300000000000001,6.349473684210528,6.3456465990982025
114,22581,22.16502778,-102.2951944,2003-08-23 00:00:00,19.4,14.3,4.850000000000001,4.850000000000001,4.850000000000001
115,22581,22.16502778,-102.2951944,2003-08-24 00:00:00,23.8,13.8,6.399999999999999,6.768000000000001,6.7031856869810404
116,22581,22.16502778,-102.2951944,2003-08-25 00:00:00,24.5,13.6,6.300000000000001,6.946788990825689,6.810445814815661
117,22581,22.16502778,-102.2951944,2003-08-26 00:00:00,26.3,11.7,5.5,6.63013698630137,6.335949879982756
118,22581,22.16502778,-102.2951944,2003-08-27 00:00:00,25.8,14.4,6.699999999999999,7.756140350877194,7.495322604771919
119,22581,22.16502778,-102.2951944,2003-08-28 00:00:00,27.2,12.7,5.850000000000001,7.341724137931034,6.95989277050821
120,22581,22.16502778,-102.2951944,2003-08-29 00:00:00,28.8,11.6,5.5,7.226744186046511,6.741852536004218
121,22581,22.16502778,-102.2951944,2003-08-30 00:00:00,28.1,11.2,5.5,6.899408284023669,6.495015824884952
122,22581,22.16502778,-102.2951944,2003-08-31 00:00:00,27.9,11.9,5.5,7.1499999999999995,6.712968959319392
123,22581,22.16502778,-102.2951944,2003-09-01 00:00:00,27.0,12.8,5.899999999999999,7.336619718309858,6.970979018421743
124,22581,22.16502778,-102.2951944,2003-09-02 00:00:00,24.9,14.7,6.850000000000001,7.623039215686272,7.445075351110413
125,22581,22.16502778,-102.2951944,2003-09-03 00:00:00,26.5,11.7,5.5,6.6891891891891895,6.377043100511619
126,22581,22.16502778,-102.2951944,2003-09-04 00:00:00,26.2,13.7,6.350000000000001,7.540399999999999,7.24362660811876
127,22581,22.16502778,-102.2951944,2003-09-05 00:00:00,23.3,14.2,6.600000000000001,6.745054945054945,6.726810739390168
128,22581,22.16502778,-102.2951944,2003-09-06 00:00:00,24.7,15.0,7.0,7.7010309278350535,7.542347222638132
129,22581,22.16502778,-102.2951944,2003-09-07 00:00:00,25.5,14.9,6.949999999999999,7.905188679245282,7.671547859302726
130,22581,22.16502778,-102.2951944,2003-09-08 00:00:00,24.2,14.7,6.850000000000001,7.374210526315789,7.2666168344771656
131,22581,22.16502778,-102.2951944,2003-09-09 00:00:00,26.1,14.5,6.75,7.885775862068966,7.599915246410681
132,22581,22.16502778,-102.2951944,2003-09-10 00:00:00,25.3,14.5,6.75,7.655092592592591,7.439222683914706
133,22581,22.16502778,-102.2951944,2003-09-11 00:00:00,25.1,14.0,6.5,7.351351351351352,7.154528861331123
134,22581,22.16502778,-102.2951944,2003-09-12 00:00:00,24.4,13.8,6.399999999999999,7.007547169811322,6.881093504989963
135,22581,22.16502778,-102.2951944,2003-09-13 00:00:00,25.9,13.4,6.199999999999999,7.313599999999999,7.042287610038501
136,22581,22.16502778,-102.2951944,2003-09-14 00:00:00,25.2,14.4,6.699999999999999,7.575925925925927,7.369396088685013
137,22581,22.16502778,-102.2951944,2003-09-15 00:00:00,23.5,14.8,6.899999999999999,7.1356321839080445,7.09883569253657
138,22581,22.16502778,-102.2951944,2003-09-16 00:00:00,25.1,13.3,6.149999999999999,7.013135593220341,6.8169179133495215
139,22581,22.16502778,-102.2951944,2003-09-17 00:00:00,26.4,10.9,5.5,6.316129032258065,6.0832500679033465
140,22581,22.16502778,-102.2951944,2003-09-18 00:00:00,26.6,15.0,7.0,8.241379310344827,7.919357365659222
141,22581,22.16502778,-102.2951944,2003-09-19 00:00:00,26.0,15.3,7.149999999999999,8.229439252336448,7.954972902552525
142,22581,22.16502778,-102.2951944,2003-09-20 00:00:00,25.0,16.5,7.75,8.514705882352942,8.327762957828005
143,22581,22.16502778,-102.2951944,2003-09-21 00:00:00,24.2,14.3,6.649999999999999,7.177272727272728,7.070458434157442
144,22581,22.16502778,-102.2951944,2003-09-22 00:00:00,25.6,14.8,6.899999999999999,7.8870370370370395,7.644425819759771
145,22581,22.16502778,-102.2951944,2003-09-23 00:00:00,26.5,16.0,7.5,8.666666666666666,8.36017536370419
146,22581,22.16502778,-102.2951944,2003-09-24 00:00:00,27.6,12.1,5.550000000000001,7.16741935483871,6.751414343881269
147,22581,22.16502778,-102.2951944,2003-09-25 00:00:00,28.8,12.5,5.75,7.618098159509201,7.1222182545441495
148,22581,22.16502778,-102.2951944,2003-09-26 00:00:00,25.6,14.2,6.600000000000001,7.603508771929823,7.360032426426344
149,22581,22.16502778,-102.2951944,2003-09-27 00:00:00,26.0,13.9,6.449999999999999,7.578099173553718,7.298903569058192
150,22581,22.16502778,-102.2951944,2003-09-28 00:00:00,22.2,13.6,5.899999999999999,5.899999999999999,5.899999999999999
151,22581,22.16502778,-102.2951944,2003-09-29 00:00:00,19.5,11.5,3.75,3.515625,3.5532727602544143
152,22581,22.16502778,-102.2951944,2003-09-30 00:00:00,24.0,9.3,5.5,4.863945578231292,5.0390851545691415
153,22581,22.16502778,-102.2951944,2003-10-01 00:00:00,25.7,8.4,5.5,5.213872832369942,5.302241319203321
154,22581,22.16502778,-102.2951944,2003-10-02 00:00:00,24.8,5.5,5.5,4.160621761658032,4.576151675312004
155,22581,22.16502778,-102.2951944,2003-10-03 00:00:00,26.4,5.8,5.5,4.752427184466019,4.995316602709387
156,22581,22.16502778,-102.2951944,2003-10-04 00:00:00,27.7,8.6,5.5,5.874345549738219,5.754115897682058
157,22581,22.16502778,-102.2951944,2003-10-05 00:00:00,26.5,9.6,5.5,5.857988165680474,5.748350353764726
158,22581,22.16502778,-102.2951944,2003-10-06 00:00:00,23.5,9.6,5.5,4.748201438848921,4.94045105613266
159,22581,22.16502778,-102.2951944,2003-10-07 00:00:00,22.2,15.5,6.850000000000001,6.850000000000001,6.850000000000001
160,22581,22.16502778,-102.2951944,2003-10-08 00:00:00,24.3,13.3,6.149999999999999,6.723181818181819,6.608005839336631
161,22581,22.16502778,-102.2951944,2003-10-09 00:00:00,26.3,10.1,5.5,5.975308641975308,5.833408733813437
162,22581,22.16502778,-102.2951944,2003-10-10 00:00:00,26.5,14.1,6.550000000000001,7.806048387096775,7.486232625762351
163,22581,22.16502778,-102.2951944,2003-10-11 00:00:00,26.0,15.4,7.199999999999999,8.275471698113208,8.001482444473046
164,22581,22.16502778,-102.2951944,2003-10-12 00:00:00,24.9,14.9,6.949999999999999,7.719499999999999,7.541394331376655
165,22581,22.16502778,-102.2951944,2003-10-13 00:00:00,25.3,14.5,6.75,7.655092592592591,7.439222683914706
166,22581,22.16502778,-102.2951944,2003-10-14 00:00:00,26.7,12.4,5.699999999999999,7.071328671328672,6.728631222732741
167,22581,22.16502778,-102.2951944,2003-10-15 00:00:00,25.1,10.2,5.5,5.610738255033557,5.579142735574198
168,22581,22.16502778,-102.2951944,2003-10-16 00:00:00,26.6,13.9,6.449999999999999,7.739763779527559,7.411074655991931
169,22581,22.16502778,-102.2951944,2003-10-17 00:00:00,24.9,11.1,5.5,5.898550724637681,5.794484616917549
170,22581,22.16502778,-102.2951944,2003-10-18 00:00:00,21.8,9.5,4.899999999999999,3.904065040650407,4.138638737186415
171,22581,22.16502778,-102.2951944,2003-10-19 00:00:00,23.7,8.1,5.5,4.371794871794871,4.686816556514907
172,22581,22.16502778,-102.2951944,2003-10-20 00:00:00,24.3,5.8,5.5,4.043243243243244,4.483475040952874
173,22581,22.16502778,-102.2951944,2003-10-21 00:00:00,24.3,3.4,5.5,3.578947368421053,4.1649940053181105
174,22581,22.16502778,-102.2951944,2003-10-22 00:00:00,25.1,4.5,5.5,4.058252427184467,4.512789299422574
175,22581,22.16502778,-102.2951944,2003-10-23 00:00:00,26.1,4.6,5.5,4.4,4.75706785143964
176,22581,22.16502778,-102.2951944,2003-10-24 00:00:00,27.2,8.0,5.5,5.557291666666667,5.538662434693231
177,22581,22.16502778,-102.2951944,2003-10-25 00:00:00,26.5,9.3,5.5,5.755813953488373,5.676647021282185
178,22581,22.16502778,-102.2951944,2003-10-26 00:00:00,25.2,12.2,5.600000000000001,6.513846153846154,6.309027816314809
179,22581,22.16502778,-102.2951944,2003-10-27 00:00:00,15.3,5.5,1.6500000000000004,0.5556122448979594,0.8436017167742913
180,22581,22.16502778,-102.2951944,2003-10-28 00:00:00,23.1,0.2,5.5,2.6899563318777293,3.4684395979425098
181,22581,22.16502778,-102.2951944,2003-10-29 00:00:00,25.4,1.9,5.5,3.6978723404255316,4.272990908255227
182,22581,22.16502778,-102.2951944,2003-10-30 00:00:00,27.2,3.5,5.5,4.5021097046413505,4.834058376055302
183,22581,22.16502778,-102.2951944,2003-10-31 00:00:00,27.0,3.9,5.5,4.523809523809523,4.847182101795724
184,22581,22.16502778,-102.2951944,2003-11-01 00:00:00,26.5,7.6,5.5,5.238095238095238,5.321753094000468
185,22581,22.16502778,-102.2951944,2003-11-02 00:00:00,25.9,8.1,5.5,5.191011235955056,5.287570517674193
186,22581,22.16502778,-102.2951944,2003-11-03 00:00:00,27.6,8.1,5.5,5.697435897435898,5.633412820492763
187,22581,22.16502778,-102.2951944,2003-11-04 00:00:00,27.7,8.4,5.5,5.813471502590674,5.712353604533053
188,22581,22.16502778,-102.2951944,2003-11-05 00:00:00,28.0,10.9,5.5,6.754385964912281,6.384280805135438
189,22581,22.16502778,-102.2951944,2003-11-06 00:00:00,28.4,7.5,5.5,5.736842105263158,5.6586797726074884
190,22581,22.16502778,-102.2951944,2003-11-07 00:00:00,27.2,6.9,5.5,5.256157635467981,5.335688902867317
